RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
85,16,1,32450,28250,2,3,198,282,2,3,2,3,2,0,1,0,0,0,0,0,0,16,17
63,52,0,29600,3000,4,3,400,192,3,0,4,0,3,2,0,3,0,0,0,2,0,12,9
93,40,1,27700,26550,2,4,200,374,0,4,2,4,0,1,0,0,1,0,0,0,3,7,7
0,115,0,11300,18100,5,5,500,500,2,5,5,5,0,3,5,1,4,2,3,2,5,7,10
25,90,0,30250,23500,5,4,461,391,3,4,5,4,4,5,1,2,1,3,0,4,1,4,3
59,56,0,28000,21900,1,2,12,144,1,2,1,2,1,0,0,0,0,0,0,0,1,2,4
53,62,0,26350,27450,3,4,295,307,1,4,3,4,1,2,1,0,1,0,0,1,4,1,4
9,106,0,28850,23700,5,5,420,483,4,4,5,5,5,4,2,4,2,5,0,3,4,4,2
50,40,1,25700,25950,3,3,273,270,0,3,3,3,1,2,3,1,0,1,1,0,1,16,13
109,6,0,30600,25750,2,1,129,100,1,1,2,1,0,1,0,0,0,0,0,0,0,10,3
109,18,1,28550,26350,2,2,122,110,1,2,2,2,1,0,0,0,0,0,0,0,0,2,6
18,97,0,28700,20200,5,4,466,317,5,4,5,4,4,4,2,4,1,3,1,3,1,9,14
102,3,1,29700,25100,2,2,125,124,0,2,2,2,1,0,0,0,0,0,0,1,0,3,8
107,40,1,22200,28800,2,2,200,195,1,2,1,2,1,0,0,0,0,0,2,0,0,4,3
15,100,0,12200,25300,5,4,412,400,3,4,5,4,0,3,3,1,4,1,2,3,4,11,16
63,52,0,29600,27650,3,5,300,407,2,5,3,5,3,1,1,1,3,1,2,1,4,14,14
109,6,0,18600,27250,1,3,12,209,0,3,1,3,0,1,1,0,0,0,1,0,1,11,4
104,37,1,29900,18450,3,2,234,148,1,2,3,2,3,0,0,0,0,0,0,0,0,6,4
35,80,0,7950,22200,4,4,400,398,0,4,4,4,0,3,3,0,2,0,2,0,3,1,2
131,13,1,32700,24500,2,1,58,66,2,1,2,1,2,0,0,0,0,0,0,1,0,18,15
32,83,0,26600,25550,5,4,496,252,3,4,5,4,1,1,1,1,0,3,2,2,3,2,3
92,40,1,10300,18100,2,4,186,311,2,4,2,4,0,0,0,0,0,0,0,0,2,6,11
