RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
24,91,0,21200,24900,5,5,484,412,1,5,5,5,2,2,1,0,3,0,1,3,4,16,12
39,76,0,11850,16900,4,4,322,400,2,4,4,4,0,0,2,0,1,0,0,1,1,0,2
16,99,0,31950,11600,5,5,500,368,5,2,5,5,5,1,1,2,2,2,0,4,1,7,2
74,41,0,23850,16150,3,1,300,9,3,1,3,1,0,0,0,1,0,0,0,1,0,13,4
22,93,0,19850,21300,5,5,500,448,0,5,4,5,0,1,0,1,2,1,1,0,4,3,1
48,67,0,15950,24100,2,5,113,369,2,5,2,5,0,1,2,0,0,1,0,1,4,7,15
61,54,0,32150,26750,4,4,319,373,4,4,4,4,4,1,0,2,2,0,1,3,3,12,15
37,78,0,29100,17800,5,3,406,300,4,3,5,3,2,3,1,2,0,1,1,3,0,2,5
0,115,0,32050,24600,5,5,500,500,5,5,5,5,5,5,5,5,4,3,2,5,5,7,1
0,115,0,30000,23050,5,5,500,500,4,5,5,5,3,5,5,5,4,5,1,5,5,10,11
69,46,0,10950,18700,3,4,247,265,2,4,3,4,0,0,1,0,0,0,1,0,3,4,13
76,39,0,23000,27950,2,3,108,88,0,3,2,3,0,0,1,0,0,1,0,1,3,4,7
34,81,0,24750,24000,4,3,274,238,1,3,4,3,2,2,2,2,2,1,0,4,0,5,3
38,77,0,29300,24900,4,4,400,311,1,4,4,4,2,2,1,1,3,0,1,1,2,3,9
56,37,1,32500,23550,2,3,146,157,1,2,2,2,2,1,0,1,0,1,1,2,1,3,4
40,75,0,10400,27550,4,3,319,196,0,3,3,3,0,1,1,1,1,0,0,0,3,3,7
102,13,0,24050,24600,1,2,100,140,0,2,1,2,0,0,0,0,1,0,0,0,1,1,7
0,115,0,10950,18250,5,5,500,500,3,5,4,5,0,5,5,0,4,3,3,1,4,6,11
11,104,0,31750,22600,5,5,500,500,5,5,5,5,5,4,3,2,2,2,1,5,4,8,0
