RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
72,40,1,31200,19700,2,5,200,468,1,5,2,5,1,1,1,0,0,0,0,1,2,7,16
46,69,0,23500,3450,5,3,439,275,5,0,5,1,1,2,0,0,0,1,0,2,0,3,0
43,72,0,30300,19450,4,4,319,329,4,4,4,4,3,2,1,1,0,0,2,3,0,10,4
42,73,0,31850,26050,5,4,464,221,3,4,5,4,5,2,1,2,0,1,0,3,2,5,5
63,40,1,4300,3600,1,3,48,181,0,0,1,2,0,0,0,0,0,0,0,0,0,10,6
51,64,0,13150,16750,2,2,192,130,0,2,1,2,0,0,2,0,0,0,0,0,2,0,2
26,89,0,21850,14850,5,5,474,431,5,2,5,3,0,2,0,0,1,1,1,1,1,8,9
57,58,0,21400,20550,4,1,345,74,3,1,4,1,0,1,0,0,0,0,0,1,0,10,7
98,40,1,30050,24350,2,2,193,172,2,2,2,2,1,0,0,1,0,1,0,1,1,9,1
86,29,0,23800,24800,3,4,300,376,0,3,3,4,0,0,0,0,0,0,0,1,2,11,9
25,90,0,21100,8900,4,2,355,145,4,0,4,2,0,2,0,1,0,1,0,3,0,2,0
80,35,0,13100,21200,3,3,171,137,1,2,2,3,0,0,0,0,0,1,0,0,0,8,9
35,80,0,28600,1800,5,1,445,9,5,0,5,0,2,4,0,3,0,3,0,3,0,5,6
12,103,0,31200,27450,5,5,422,405,4,5,5,5,4,3,2,1,3,3,2,5,2,16,15
41,74,0,29850,20450,3,5,273,378,2,5,3,5,2,2,3,2,2,1,0,2,3,3,10
35,80,0,26400,1100,4,1,380,24,4,0,4,0,2,3,0,2,0,0,0,1,0,3,1
0,115,0,32550,23900,5,5,500,500,5,5,5,5,4,5,5,5,3,4,1,5,4,5,3
40,75,0,4400,4050,3,4,300,273,0,0,2,2,1,0,0,0,0,0,0,1,2,8,8
97,40,1,9050,24600,1,4,100,320,0,4,1,4,0,0,1,0,1,0,2,0,3,4,7
92,23,0,22100,27250,4,4,394,357,1,4,4,4,1,2,1,1,2,2,1,3,1,9,15
34,81,0,28100,24000,5,4,460,326,4,4,5,4,1,3,0,0,0,0,0,2,1,9,10
84,31,0,28450,28000,1,2,2,82,1,2,1,2,0,0,0,1,0,0,0,1,1,1,6
47,68,0,27800,25950,4,3,320,248,4,3,4,3,2,2,2,1,1,1,0,2,1,5,0
40,75,0,30850,6050,5,2,316,200,5,1,5,1,5,3,0,2,0,2,0,3,0,9,14
0,115,0,26700,28050,5,5,500,500,4,5,5,5,3,5,5,4,5,3,0,5,5,3,10
108,36,1,31400,23800,1,3,7,235,1,3,1,3,1,0,0,0,0,0,0,1,0,6,7
0,115,0,29450,24700,5,5,500,500,5,5,5,5,2,5,5,3,5,4,1,5,5,3,1
65,50,0,32350,9950,3,3,300,169,3,1,3,2,3,0,0,1,0,1,0,1,0,8,1
23,92,0,4450,4300,5,3,488,300,0,0,4,2,1,0,0,0,0,0,0,1,1,1,0
19,96,0,23850,1300,5,4,500,280,5,0,5,0,2,5,0,1,0,2,0,5,0,3,0
31,84,0,30400,21100,4,2,329,112,3,2,4,2,3,1,1,1,1,0,0,2,0,12,9
0,115,0,29600,23450,5,5,500,500,3,5,5,5,2,4,4,4,3,1,0,4,3,4,8
102,13,1,22900,27350,1,2,100,145,1,2,1,2,0,0,0,0,0,0,0,1,0,5,5
41,74,0,30000,27450,4,4,264,239,4,4,4,4,3,2,2,2,0,1,0,4,3,4,8
0,115,0,17700,25100,5,5,500,500,1,5,5,5,1,4,5,3,5,2,1,2,5,4,15
93,8,1,31650,19650,1,2,100,17,1,2,1,2,1,0,0,0,0,0,0,0,0,8,7
77,38,0,29100,25750,4,5,354,451,2,5,4,5,3,1,0,1,2,0,1,4,2,8,12
117,32,1,30900,23300,4,4,376,264,4,3,4,4,4,0,0,0,0,0,0,0,1,5,2
16,99,0,18450,21700,4,5,312,494,0,5,4,5,0,0,3,0,3,0,0,2,2,3,3
86,29,0,28800,27150,4,2,311,200,2,2,4,2,2,1,1,0,0,0,0,1,1,11,12
0,115,0,12500,27650,5,5,500,500,1,5,3,5,1,2,5,2,5,3,3,2,5,3,5
0,115,0,33650,24300,5,5,500,500,4,5,5,5,5,4,5,5,5,3,1,5,4,7,8
23,92,0,10950,27450,5,4,359,400,0,4,4,4,1,0,3,0,3,0,2,0,3,0,7
68,47,0,31450,27850,3,3,194,269,3,3,3,3,2,2,0,1,0,0,0,2,2,6,9
42,73,0,28450,26950,4,5,341,420,4,5,4,5,2,4,3,1,1,2,1,2,3,2,4
51,64,0,9700,25200,2,5,112,437,0,5,2,5,0,0,3,0,1,0,0,0,2,9,13
0,115,0,30950,15650,5,5,500,500,5,3,5,5,5,5,5,5,1,5,0,5,4,7,8
16,99,0,30550,25400,5,5,500,459,5,5,5,5,3,3,2,2,4,3,1,5,3,10,14
0,115,0,30000,28750,5,5,500,500,4,5,5,5,3,4,5,4,5,4,2,5,5,8,7
58,57,0,26450,8150,4,3,377,174,4,1,4,3,1,0,0,0,0,0,0,0,0,2,1
83,32,0,12000,26550,5,4,425,309,1,4,4,4,0,0,3,0,2,0,0,1,2,10,13
88,27,0,31950,29050,5,5,412,468,5,5,5,5,5,0,2,1,1,1,1,4,1,17,19
97,40,1,23850,23200,2,3,200,192,2,3,2,3,2,0,0,0,0,0,0,1,1,10,8
102,18,1,26800,26300,2,3,119,135,1,2,2,3,2,0,1,0,1,0,1,0,0,2,5
0,115,0,26000,26850,5,5,500,500,4,5,4,5,3,4,5,4,5,3,0,4,5,10,3
64,51,0,30850,23450,5,5,448,500,5,5,5,5,3,2,2,1,3,1,0,3,3,7,4
69,46,0,4300,3650,4,2,287,100,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
35,80,0,22650,27750,4,4,308,273,1,4,4,4,0,0,3,0,2,1,1,0,2,2,3
112,3,0,23750,26450,4,1,329,100,3,1,4,1,2,1,0,0,0,0,0,2,0,8,5
