RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
92,35,1,4300,3600,1,2,39,132,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12
96,19,0,25750,25850,2,2,200,101,0,2,2,2,0,2,0,0,0,0,1,0,0,2,6
73,17,1,30300,22500,2,2,157,167,0,2,2,2,1,0,0,0,0,0,0,1,0,12,15
9,106,0,30600,10900,5,5,419,475,4,2,5,4,4,5,0,1,0,2,0,4,0,3,4
0,115,0,29950,1500,5,5,500,500,5,0,5,0,3,5,0,5,0,4,0,3,0,5,4
13,102,0,31650,11400,5,5,500,454,5,4,5,4,5,4,1,2,0,4,0,5,2,12,15
19,96,0,32050,28250,5,5,478,332,5,5,5,5,4,3,3,0,3,3,0,3,3,8,7
19,96,0,31350,19300,5,4,404,349,5,4,5,4,5,4,2,1,1,1,0,4,3,8,4
81,34,0,25300,22150,3,4,213,339,0,4,3,4,0,0,0,0,0,0,0,0,1,8,12
53,62,0,30850,10500,5,3,377,198,5,2,5,3,3,2,0,1,0,2,0,2,0,12,2
24,91,0,28450,28150,5,5,473,367,2,5,5,5,0,3,4,0,2,0,1,1,4,9,14
76,39,0,20100,27150,5,5,416,448,2,5,5,5,0,0,2,1,1,0,0,2,2,7,5
107,8,0,23050,22100,4,3,371,113,3,3,4,3,3,0,0,0,0,0,1,0,1,6,8
83,40,1,30200,22800,2,2,154,173,2,2,2,2,1,0,0,0,0,1,0,2,1,14,10
0,115,0,28350,24200,5,5,500,500,4,5,5,5,4,5,5,5,5,4,1,5,5,6,1
83,20,1,27550,27450,2,2,125,97,0,2,2,2,0,0,0,0,0,0,0,0,0,7,6
77,24,1,35800,20150,3,4,300,297,3,4,3,4,3,0,0,0,1,0,1,1,1,5,10
88,27,0,30550,16600,4,1,312,100,4,1,4,1,3,0,0,1,0,1,0,3,1,12,9
0,115,0,28600,12500,5,5,500,500,5,3,5,5,4,5,3,4,3,5,0,5,3,16,7
13,102,0,27450,1800,5,5,500,288,5,0,5,0,2,4,0,0,0,2,0,3,0,10,10
20,95,0,23300,9200,5,4,492,343,4,3,5,3,0,3,1,0,0,1,0,2,0,1,2
67,36,1,19750,4900,3,1,300,12,3,0,3,0,0,1,0,0,0,0,1,3,0,7,10
52,63,0,31000,23900,5,2,500,142,4,2,5,2,4,1,2,2,0,0,0,3,2,16,13
27,88,0,30350,27150,5,3,500,212,5,3,5,3,4,4,3,1,2,1,0,3,3,12,12
0,115,0,3050,27650,5,5,500,500,0,5,1,5,0,0,4,0,5,0,1,0,5,6,6
54,61,0,27550,22000,4,4,332,50,3,4,4,4,1,0,3,0,2,0,0,3,2,3,0
96,30,1,24700,25450,2,5,148,290,2,5,2,5,2,0,0,0,0,0,0,0,0,11,16
0,115,0,24200,22500,5,5,500,500,5,5,5,5,3,5,5,5,0,4,1,4,3,2,1
77,11,1,1300,22050,2,4,156,358,0,4,0,4,0,0,2,0,1,0,0,1,3,6,12
42,73,0,30450,26650,5,5,478,500,4,5,5,5,2,4,3,1,2,2,2,2,2,13,12
20,95,0,29550,1500,5,2,458,116,4,0,5,0,3,5,0,2,0,3,0,4,0,8,14
101,14,0,29100,23700,4,3,293,197,3,3,4,3,1,0,0,0,0,2,0,2,0,15,12
44,71,0,32100,24600,3,5,213,403,3,5,3,5,2,1,2,1,3,1,0,1,3,7,4
100,16,1,28100,13900,2,2,185,115,2,0,2,2,2,0,0,0,0,0,0,1,0,14,7
44,18,1,15900,21250,4,3,374,182,0,3,3,3,0,1,0,0,0,0,0,0,1,13,14
79,36,0,27800,27050,3,3,274,197,2,3,3,3,1,2,2,0,0,1,0,0,0,11,9
22,93,0,21100,14850,5,4,500,400,4,4,5,4,0,3,1,0,2,2,0,1,2,10,7
48,67,0,30450,24000,5,1,419,100,5,1,5,1,5,1,1,0,1,2,0,4,0,10,2
101,14,0,30950,23800,3,1,246,9,3,1,3,1,1,0,0,0,0,1,0,1,0,6,1
101,14,0,27000,21800,3,1,278,28,2,1,3,1,2,0,1,0,0,0,0,1,0,3,0
92,40,1,29400,23650,3,4,263,364,2,4,3,4,3,0,0,0,0,1,0,1,2,3,5
0,115,0,23450,26750,5,5,500,500,2,5,5,5,1,3,5,2,4,1,1,2,5,4,7
84,30,1,21200,24300,1,2,19,145,1,2,1,2,0,0,0,1,0,0,0,0,0,9,16
22,93,0,4400,4700,4,3,322,300,0,0,3,1,1,0,0,0,0,0,0,0,0,5,11
77,38,0,27900,24600,4,2,290,119,1,2,4,2,1,2,0,0,0,1,0,2,0,1,5
24,91,0,31250,21850,5,4,424,398,5,3,5,4,4,4,1,2,1,3,1,3,1,5,2
19,96,0,25050,28850,3,3,273,151,0,3,3,3,0,2,3,0,2,0,2,1,2,9,6
78,37,0,31300,25350,2,3,180,192,2,3,2,3,1,0,1,1,1,1,1,1,1,7,4
91,35,1,28000,7050,2,3,150,144,2,0,2,1,1,0,0,0,0,1,0,2,0,3,2
46,30,1,23250,24700,2,1,93,4,1,1,2,1,1,0,0,0,0,0,0,1,1,12,2
41,26,1,4350,4400,2,3,200,236,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
67,48,0,4600,4650,4,4,373,326,0,0,3,2,1,0,0,0,0,0,0,0,0,5,11
33,82,0,26950,26350,5,5,474,460,5,5,5,5,4,2,2,0,2,0,1,4,4,5,7
75,17,1,17050,20950,3,1,201,10,2,1,3,1,0,0,0,0,0,0,0,0,0,9,14
62,53,0,30450,13600,5,2,454,153,5,1,5,2,3,1,0,1,0,0,0,2,1,9,15
20,95,0,23450,21950,5,5,500,381,5,5,5,5,2,3,2,0,2,1,1,3,2,2,1
119,27,1,29850,19750,1,2,10,148,1,2,1,2,1,0,0,1,1,0,0,1,0,7,13
21,94,0,27450,1800,5,2,368,136,5,0,5,0,2,3,0,0,0,1,0,2,0,10,10
58,15,1,4500,4450,2,2,200,112,0,0,1,1,0,1,0,0,0,0,0,1,1,9,7
99,32,1,29950,23100,2,3,104,209,2,3,2,3,2,0,0,0,0,0,0,1,1,13,16
128,16,1,32500,23100,3,2,300,13,3,1,3,2,3,0,0,0,0,0,0,0,0,10,14
95,29,1,31450,25200,1,4,73,236,1,4,1,4,1,1,0,0,1,0,0,1,1,12,3
75,40,0,28750,23000,4,5,319,343,2,5,4,5,3,1,0,1,0,3,0,1,0,12,12
59,40,1,10850,20250,1,3,100,300,1,3,1,3,0,0,0,0,1,0,0,0,1,0,2
84,31,0,26800,26400,4,2,249,69,4,2,4,2,3,2,0,0,0,1,0,1,2,6,15
42,37,1,28650,24000,2,2,68,148,2,2,2,2,2,0,0,0,0,0,0,0,0,7,3
15,100,0,26150,26250,5,4,467,328,3,4,5,4,2,3,3,0,1,1,0,3,3,5,1
0,115,0,28500,3550,5,5,500,500,5,0,5,1,3,5,2,5,0,3,0,5,1,9,11
93,22,0,34600,28250,4,4,265,349,4,4,4,4,4,1,0,1,0,1,1,2,0,17,18
18,97,0,24100,21350,5,3,352,230,5,3,5,3,2,3,0,1,0,0,1,2,1,7,11
41,74,0,12400,27150,5,5,482,500,0,5,4,5,0,1,4,0,1,0,2,1,5,10,11
74,41,0,30150,22750,5,5,500,411,5,5,5,5,4,0,2,1,0,0,1,1,3,7,3
68,47,0,29450,23300,4,2,306,178,3,2,4,2,2,3,0,1,0,1,0,2,0,7,1
57,58,0,1500,23550,2,4,184,351,0,4,0,4,0,0,1,0,1,0,0,0,4,7,7
100,17,1,30600,18700,2,2,124,111,2,1,2,1,1,0,0,0,0,1,0,2,0,3,4
26,89,0,4200,4350,4,3,389,300,0,0,3,1,1,0,0,0,0,0,0,0,1,11,5
